Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price
30/04/2024,West Bengal,Kolkata,Lucknow Mandi,Wheat,Premium,2888,3196,3103
4/20/2023,Tamil Nadu,Jaipur,Coimbatore Mandi,Rice,Grade A,2345,2447,2392
8/22/2023,Maharashtra,Ludhiana,Mysuru Yard,Soyabean,grade a,1036,1618,1486
22/02/2020,Karnataka,Ludhiana,APMC Pune,Cotton,FAQ,2395,2681,2479
5/16/2020,West Bengal,Ludhiana,Lucknow Mandi,Tomato,Hybrid,2159,2374,2176
1/26/2018,Bihar,Lucknow,Lucknow Mandi,Tomato,,2137,2824,2257
10/2/2024,Tamil Nadu,Pune,APMC Pune,Potato,Hybrid,1540,2274,1936
11/22/2018,Punjab,Ludhiana,Mysuru Yard,Soyabean,Grade A,829,1083,1040
19/12/2022,Rajasthan,Patna,Ludhiana Market,Tomato,grade a,2367,2698,
1/10/2018,Rajasthan,Mysuru,APMC Pune,Cotton,,1542,1704,1597
16/01/2019,Karnataka,Ludhiana,Mysuru Yard,Tomato,Grade A,2541,3037,2898
25/03/2022,Bihar,Jaipur,Kolkata Market,Cotton,Standard,1980,2702,2234
4/12/2019,Maharashtra,Patna,Ludhiana Market,Cotton,Standard,2908,3652,3334
1/13/2024,West Bengal,Patna,Lucknow Mandi,Wheat,Hybrid,1859,2424,1877
7/10/2021,Punjab,Ludhiana,Mysuru Yard,Potato,Hybrid,1699,1996,
6/22/2024,Punjab,Ludhiana,Patna Bazaar,Wheat,Local,2045,2338,2160
6/2/2019,Tamil Nadu,Ludhiana,APMC Pune,Rice,Hybrid,851,1506,1370
8/3/2024,Uttar Pradesh,Lucknow,Kolkata Market,Potato,FAQ,1566,1945,1703
6/1/2024,Tamil Nadu,Jaipur,Lucknow Mandi,Tomato,Hybrid,2953,3133,2993
8/28/2022,West Bengal,Patna,Ludhiana Market,Tomato,Premium,2808,3294,3008
21-10-2022,West Bengal,Ludhiana,Jaipur Mandi,Soyabean,Standard,1344,1859,
27/01/2024,Punjab,Lucknow,APMC Pune,Tomato,Hybrid,1950,2067,
11/21/2023,West Bengal,Ludhiana,Lucknow Mandi,Rice,Hybrid,1993,2428,
12/11/2023,Uttar Pradesh,Ludhiana,APMC Pune,Maize,Grade A,2515,2641,
18-08-2022,Tamil Nadu,Patna,Lucknow Mandi,Cotton,grade a,2847,3394,3053
10/9/2019,Karnataka,Lucknow,Jaipur Mandi,Maize,Grade A,2946,3241,3183
10/4/2022,Bihar,Kolkata,APMC Pune,Cotton,Local,2684,2838,
29/07/2019,Punjab,Coimbatore,Coimbatore Mandi,Rice,FAQ,855,1398,
15/01/2018,Uttar Pradesh,Ludhiana,Coimbatore Mandi,Cotton,grade a,2556,2987,2986
7/18/2021,Rajasthan,Kolkata,Jaipur Mandi,Rice,,2969,3354,3314
2/1/2020,Maharashtra,Mysuru,Patna Bazaar,Rice,FAQ,1292,1597,1378
13-05-2020,Maharashtra,Kolkata,Mysuru Yard,Cotton,Premium,1724,2238,
30-03-2020,Bihar,Pune,Ludhiana Market,Cotton,Hybrid,1444,1604,1603
4/3/2018,Karnataka,Jaipur,APMC Pune,Potato,Premium,2573,3083,
11/8/2021,West Bengal,Jaipur,Mysuru Yard,Cotton,FAQ,1336,1645,1352
27/10/2021,Tamil Nadu,Patna,Lucknow Mandi,Tomato,Grade A,1651,2063,2041
6/3/2018,Rajasthan,Pune,Patna Bazaar,Tomato,Hybrid,1710,2220,
30/06/2024,Karnataka,Pune,Lucknow Mandi,Onion,Premium,1911,2435,2236
4/1/2023,Uttar Pradesh,Mysuru,Kolkata Market,Wheat,grade a,918,1612,
7/23/2020,Tamil Nadu,Jaipur,Lucknow Mandi,Onion,Standard,1843,2195,1843
4/22/2024,Maharashtra,Jaipur,Lucknow Mandi,Soyabean,Grade A,1749,2535,2065
23/09/2024,Uttar Pradesh,Mysuru,Ludhiana Market,Potato,Premium,2935,3706,3083
18-09-2019,West Bengal,Kolkata,Ludhiana Market,Tomato,,1904,2533,2364
15-02-2019,Punjab,Patna,Mysuru Yard,Tomato,Hybrid,1951,2591,
30/05/2023,Uttar Pradesh,Lucknow,APMC Pune,Maize,grade a,1323,1811,1575
23-09-2023,West Bengal,Kolkata,Jaipur Mandi,Onion,grade a,1181,1754,1434
2/1/2018,Punjab,Ludhiana,Kolkata Market,Onion,Grade A,2788,3252,3202
11/27/2020,Punjab,Lucknow,Patna Bazaar,Maize,Local,2575,2792,2663
22-01-2018,West Bengal,Lucknow,Lucknow Mandi,Onion,grade a,1524,2230,
7/31/2023,Rajasthan,Coimbatore,Lucknow Mandi,Tomato,Hybrid,1404,1944,1748
13-03-2024,Karnataka,Jaipur,Jaipur Mandi,Tomato,Standard,2256,2649,2291
3/16/2018,Karnataka,Coimbatore,Ludhiana Market,Tomato,Hybrid,2312,2564,2438
4/2/2023,West Bengal,Lucknow,Kolkata Market,Onion,Premium,2971,3239,3236
6/8/2020,Maharashtra,Pune,Kolkata Market,Onion,,1094,1597,
8/12/2022,Karnataka,Lucknow,Coimbatore Mandi,Soyabean,FAQ,2107,2305,2204
31-03-2020,Maharashtra,Jaipur,Patna Bazaar,Rice,Hybrid,1219,1413,
23/09/2023,Rajasthan,Patna,Lucknow Mandi,Rice,Standard,930,1289,1138
3/1/2022,Punjab,Lucknow,Lucknow Mandi,Onion,Premium,840,1219,1107
10/5/2018,Maharashtra,Jaipur,APMC Pune,Soyabean,Hybrid,1473,2014,1613
30/06/2021,West Bengal,Patna,Ludhiana Market,Cotton,Standard,1183,1607,
8/10/2024,Rajasthan,Kolkata,Lucknow Mandi,Maize,Standard,1590,2189,1663
6/1/2019,Tamil Nadu,Kolkata,Coimbatore Mandi,Soyabean,Grade A,1394,1917,1430
9/12/2021,Tamil Nadu,Pune,Coimbatore Mandi,Cotton,FAQ,2634,3145,2762
14-04-2021,Rajasthan,Patna,APMC Pune,Soyabean,FAQ,2177,2947,2426
1/13/2019,Tamil Nadu,Lucknow,Patna Bazaar,Cotton,Hybrid,845,1100,
2/1/2020,Punjab,Jaipur,Patna Bazaar,Tomato,Standard,2903,3063,2981
6/6/2024,Karnataka,Lucknow,Ludhiana Market,Cotton,FAQ,1796,2213,
20-02-2018,Punjab,Pune,Mysuru Yard,Maize,grade a,2724,3213,
8/20/2022,Punjab,Ludhiana,Mysuru Yard,Maize,Local,967,1749,1703
13-07-2018,Rajasthan,Coimbatore,Ludhiana Market,Tomato,Hybrid,2609,2911,
8/16/2024,Bihar,Mysuru,Mysuru Yard,Cotton,Standard,2727,3160,2983
25-04-2018,Tamil Nadu,Coimbatore,Patna Bazaar,Onion,Grade A,2350,3100,3082
1/1/2019,Punjab,Patna,Lucknow Mandi,Onion,Local,2549,3340,2762
13-05-2024,Maharashtra,Coimbatore,Jaipur Mandi,Tomato,Premium,1305,1927,1803
19-07-2020,Bihar,Lucknow,Lucknow Mandi,Tomato,grade a,2739,3098,
6/3/2018,Bihar,Pune,Ludhiana Market,Wheat,,1991,2390,
12/21/2020,Uttar Pradesh,Jaipur,Kolkata Market,Tomato,Grade A,2462,2736,2554
4/7/2018,Tamil Nadu,Mysuru,Mysuru Yard,Soyabean,grade a,1618,2180,2094
28/01/2021,Rajasthan,Pune,Mysuru Yard,Cotton,Local,1194,1898,
29/08/2018,Tamil Nadu,Pune,Kolkata Market,Rice,Standard,2793,3111,3069
1/1/2020,Bihar,Pune,Coimbatore Mandi,Maize,Grade A,978,1470,
1/6/2021,West Bengal,Pune,Mysuru Yard,Potato,Grade A,1367,1626,1625
25/03/2024,Rajasthan,Pune,Jaipur Mandi,Maize,Grade A,2799,3270,3175
11/5/2021,Maharashtra,Pune,Mysuru Yard,Wheat,Hybrid,1708,2047,2016
19/07/2023,Tamil Nadu,Ludhiana,APMC Pune,Maize,Hybrid,2166,2934,2394
8/13/2021,Punjab,Jaipur,APMC Pune,Maize,grade a,1245,1755,
26/01/2023,Tamil Nadu,Lucknow,Lucknow Mandi,Maize,grade a,1062,1449,1072
1/25/2023,Rajasthan,Jaipur,Mysuru Yard,Potato,FAQ,1473,1630,
18/02/2023,Tamil Nadu,Kolkata,Ludhiana Market,Tomato,FAQ,1756,2045,1811
15/10/2022,Tamil Nadu,Mysuru,Ludhiana Market,Onion,Local,1687,2205,2164
30-06-2024,Punjab,Kolkata,Patna Bazaar,Potato,FAQ,1295,1918,1840
21-12-2018,Karnataka,Coimbatore,Jaipur Mandi,Onion,Grade A,2286,2732,2422
11/20/2022,Rajasthan,Pune,Kolkata Market,Potato,FAQ,2057,2754,
3/13/2024,Uttar Pradesh,Lucknow,APMC Pune,Wheat,Local,1060,1407,
4/8/2020,Tamil Nadu,Pune,Coimbatore Mandi,Wheat,Local,2696,2817,2782
23/04/2021,Bihar,Mysuru,Mysuru Yard,Cotton,grade a,2848,3149,
16-09-2024,Rajasthan,Jaipur,Kolkata Market,Cotton,Standard,1059,1750,1301
10/12/2021,Rajasthan,Patna,Patna Bazaar,Wheat,Premium,2507,2650,2580
1/30/2023,Bihar,Patna,Jaipur Mandi,Wheat,grade a,1881,2066,
5/5/2022,Rajasthan,Kolkata,Mysuru Yard,Cotton,grade a,2427,2787,2433
12/21/2023,West Bengal,Pune,Mysuru Yard,Tomato,Grade A,1002,1490,1088
10/17/2021,Tamil Nadu,Coimbatore,Mysuru Yard,Cotton,grade a,2290,3039,
27/02/2024,Punjab,Kolkata,Mysuru Yard,Wheat,Premium,2930,3188,
9/3/2018,Karnataka,Coimbatore,Coimbatore Mandi,Cotton,Premium,1749,2428,1955
15-12-2018,Tamil Nadu,Pune,Jaipur Mandi,Wheat,FAQ,2836,3428,3253
5/3/2021,Rajasthan,Kolkata,Coimbatore Mandi,Wheat,Grade A,2419,2999,
7/21/2022,West Bengal,Patna,APMC Pune,Maize,grade a,1000,1793,1071
1/2/2021,Maharashtra,Kolkata,Coimbatore Mandi,Soyabean,Local,2533,2750,
11/5/2022,Tamil Nadu,Lucknow,Ludhiana Market,Onion,Standard,2652,3432,
2/27/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,,873,1422,979
5/18/2021,Uttar Pradesh,Jaipur,Lucknow Mandi,Wheat,Local,2066,2286,2235
8/7/2022,Tamil Nadu,Patna,Patna Bazaar,Wheat,Standard,876,1234,990
6/22/2024,Karnataka,Patna,Coimbatore Mandi,Maize,grade a,1627,1923,1713
10/8/2022,Bihar,Ludhiana,Coimbatore Mandi,Wheat,Standard,975,1419,989
22-04-2021,Rajasthan,Kolkata,Mysuru Yard,Cotton,Premium,950,1238,1192
4/12/2021,Bihar,Mysuru,Coimbatore Mandi,Rice,Local,2162,2268,2206
27-07-2021,Rajasthan,Coimbatore,Kolkata Market,Maize,Local,2559,2712,2679
1/21/2023,Punjab,Pune,Kolkata Market,Maize,Hybrid,1936,2596,2544
4/10/2021,Punjab,Ludhiana,Kolkata Market,Maize,,2597,2903,2600
20/07/2019,Rajasthan,Pune,Ludhiana Market,Rice,grade a,1000,1673,1194
10/10/2022,Uttar Pradesh,Ludhiana,Mysuru Yard,Cotton,grade a,1651,2027,
2/28/2023,Punjab,Kolkata,Jaipur Mandi,Potato,grade a,2404,2635,2466
14-01-2019,Tamil Nadu,Mysuru,Coimbatore Mandi,Maize,,1499,2160,1580
16-06-2024,Karnataka,Ludhiana,Ludhiana Market,Cotton,,2903,3330,2948
23-09-2020,Rajasthan,Pune,Lucknow Mandi,Onion,Standard,2227,2469,
4/1/2023,Bihar,Mysuru,APMC Pune,Maize,Hybrid,1742,2129,1796
11/6/2022,Punjab,Mysuru,Patna Bazaar,Maize,Local,1969,2373,2070
7/10/2019,Tamil Nadu,Pune,Jaipur Mandi,Potato,Local,881,1451,1190
24-11-2020,Uttar Pradesh,Kolkata,Patna Bazaar,Maize,Grade A,2492,2727,2717
6/30/2022,Rajasthan,Patna,Ludhiana Market,Soyabean,Standard,2629,2786,2734
5/31/2019,West Bengal,Lucknow,Patna Bazaar,Rice,Hybrid,1984,2589,
12/15/2021,Uttar Pradesh,Jaipur,Lucknow Mandi,Rice,Grade A,2926,3325,3281
4/1/2022,Uttar Pradesh,Mysuru,Patna Bazaar,Soyabean,Premium,1186,1340,1240
20/02/2024,Punjab,Pune,Kolkata Market,Tomato,grade a,1616,2025,
30-07-2020,Karnataka,Kolkata,APMC Pune,Onion,Hybrid,912,1122,
7/20/2020,Punjab,Lucknow,Patna Bazaar,Tomato,Premium,2204,2826,
3/6/2021,West Bengal,Jaipur,Mysuru Yard,Soyabean,,2881,3470,
21-02-2019,Tamil Nadu,Mysuru,Lucknow Mandi,Cotton,Hybrid,838,1261,871
10/4/2020,Rajasthan,Jaipur,APMC Pune,Rice,FAQ,1013,1719,
8/28/2022,Karnataka,Jaipur,Jaipur Mandi,Potato,FAQ,867,1604,
11/8/2023,Bihar,Lucknow,Kolkata Market,Rice,Hybrid,2772,2970,
9/21/2023,Maharashtra,Pune,Mysuru Yard,Rice,Hybrid,1884,2460,1999
15-05-2021,Tamil Nadu,Ludhiana,Lucknow Mandi,Rice,Grade A,2251,2422,2319
1/27/2021,Karnataka,Ludhiana,Mysuru Yard,Onion,Standard,2039,2420,
21-07-2022,Uttar Pradesh,Mysuru,Patna Bazaar,Soyabean,,1909,2649,
13-05-2020,Uttar Pradesh,Patna,Kolkata Market,Soyabean,Hybrid,2568,2816,2720
3/9/2019,Punjab,Pune,Mysuru Yard,Wheat,Local,2399,2532,2475
14/09/2021,West Bengal,Patna,Mysuru Yard,Maize,Standard,1447,1684,1565
19/07/2024,Maharashtra,Mysuru,Ludhiana Market,Tomato,Standard,2348,2690,2453
23/01/2022,Rajasthan,Pune,Patna Bazaar,Rice,grade a,1470,1753,
24/01/2019,Maharashtra,Kolkata,Mysuru Yard,Onion,grade a,2071,2849,2472
7/8/2021,West Bengal,Lucknow,Jaipur Mandi,Maize,Grade A,1841,1973,1841
6/4/2018,Uttar Pradesh,Mysuru,Coimbatore Mandi,Cotton,,1885,2450,
30-08-2024,Karnataka,Jaipur,Mysuru Yard,Maize,FAQ,1152,1931,1539
3/2/2023,Bihar,Pune,APMC Pune,Tomato,,1681,2385,1935
8/21/2021,Maharashtra,Mysuru,Patna Bazaar,Cotton,Grade A,1294,1536,1342
2/12/2020,Uttar Pradesh,Mysuru,Kolkata Market,Rice,Standard,2543,3306,
23/12/2021,West Bengal,Ludhiana,Patna Bazaar,Onion,Local,1171,1548,
19-07-2020,Bihar,Ludhiana,Jaipur Mandi,Cotton,FAQ,1755,2324,1903
12/1/2020,Karnataka,Coimbatore,Lucknow Mandi,Potato,Standard,1892,2063,1898
15-01-2022,West Bengal,Ludhiana,Ludhiana Market,Wheat,,2391,3179,2760
11/10/2022,Karnataka,Ludhiana,Coimbatore Mandi,Cotton,Standard,2407,2821,
3/29/2018,Rajasthan,Jaipur,Lucknow Mandi,Wheat,Grade A,2422,2723,2498
21-10-2024,Tamil Nadu,Lucknow,Mysuru Yard,Rice,Standard,2340,3069,
26-12-2022,Maharashtra,Patna,Jaipur Mandi,Potato,Hybrid,2689,3409,3039
3/7/2022,Uttar Pradesh,Kolkata,Kolkata Market,Onion,Local,1034,1625,1055
6/23/2022,Rajasthan,Kolkata,Coimbatore Mandi,Rice,Standard,1505,2229,1840
13-02-2020,Maharashtra,Ludhiana,Lucknow Mandi,Maize,,960,1671,1157
11/26/2020,Karnataka,Coimbatore,Patna Bazaar,Potato,Local,2525,3151,
29-03-2023,Tamil Nadu,Coimbatore,Lucknow Mandi,Onion,Premium,1456,1912,
7/29/2023,Karnataka,Lucknow,Kolkata Market,Wheat,,1350,1560,
9/19/2020,Karnataka,Kolkata,Mysuru Yard,Onion,Standard,949,1735,1541
1/7/2021,Rajasthan,Ludhiana,Jaipur Mandi,Cotton,Grade A,1223,1742,1562
18/02/2019,Rajasthan,Lucknow,Lucknow Mandi,Onion,Hybrid,1121,1618,
6/6/2018,Bihar,Ludhiana,Mysuru Yard,Soyabean,Hybrid,2852,3054,2970
6/12/2019,Uttar Pradesh,Coimbatore,Ludhiana Market,Onion,Standard,2361,2943,
16-04-2018,Punjab,Coimbatore,Ludhiana Market,Maize,Local,2374,2658,2616
30/07/2021,Tamil Nadu,Coimbatore,Jaipur Mandi,Rice,grade a,962,1708,
3/11/2020,Bihar,Pune,Patna Bazaar,Wheat,Hybrid,1638,2331,
15-07-2020,Punjab,Kolkata,Jaipur Mandi,Potato,FAQ,1292,1851,1665
19-06-2020,West Bengal,Lucknow,APMC Pune,Maize,Grade A,1901,2191,1912
6/5/2021,Bihar,Ludhiana,Lucknow Mandi,Rice,Standard,807,1518,929
2/20/2022,West Bengal,Jaipur,Patna Bazaar,Rice,Premium,2522,2874,2672
12/3/2024,Punjab,Kolkata,APMC Pune,Rice,Premium,2860,3548,2973
4/25/2021,Punjab,Kolkata,Patna Bazaar,Tomato,Standard,2182,2299,
13/03/2018,West Bengal,Coimbatore,Patna Bazaar,Tomato,grade a,912,1221,1005
22-10-2018,Uttar Pradesh,Lucknow,Mysuru Yard,Potato,,1317,1552,
26-01-2021,Maharashtra,Mysuru,Kolkata Market,Rice,Hybrid,1268,1501,
8/9/2023,Bihar,Kolkata,Lucknow Mandi,Soyabean,FAQ,2941,3179,2960
5/10/2023,Punjab,Coimbatore,Patna Bazaar,Onion,Local,1869,2159,1872
3/2/2021,Karnataka,Jaipur,Kolkata Market,Rice,Premium,1812,2045,1974
3/29/2023,West Bengal,Coimbatore,Mysuru Yard,Rice,grade a,1659,2169,1664
11/12/2019,West Bengal,Jaipur,Coimbatore Mandi,Soyabean,Premium,2018,2224,2084
17-01-2021,Bihar,Patna,Coimbatore Mandi,Rice,Local,2487,2645,2617
13/11/2019,Tamil Nadu,Jaipur,Mysuru Yard,Rice,Grade A,1820,2363,
4/5/2019,Karnataka,Ludhiana,Mysuru Yard,Cotton,,2329,3049,
17/06/2022,West Bengal,Jaipur,Coimbatore Mandi,Maize,Premium,2050,2649,
18/08/2018,Tamil Nadu,Pune,Mysuru Yard,Maize,Premium,2809,3376,
16/07/2023,Karnataka,Mysuru,Jaipur Mandi,Cotton,Hybrid,2733,3463,3238
24-09-2021,West Bengal,Patna,Mysuru Yard,Wheat,FAQ,2159,2792,
20/11/2018,Bihar,Jaipur,Jaipur Mandi,Rice,,1621,2059,1695
7/18/2021,Bihar,Pune,APMC Pune,Soyabean,Premium,2487,3056,
8/2/2018,Tamil Nadu,Pune,APMC Pune,Cotton,Premium,815,1210,
13/04/2022,West Bengal,Coimbatore,Patna Bazaar,Tomato,Grade A,2663,3145,2838
3/9/2018,Punjab,Coimbatore,Ludhiana Market,Maize,FAQ,1084,1637,1575
25-03-2019,Karnataka,Jaipur,APMC Pune,Soyabean,Standard,2502,3284,
11/10/2022,Uttar Pradesh,Kolkata,Mysuru Yard,Soyabean,Hybrid,1934,2629,
7/5/2019,Tamil Nadu,Kolkata,Jaipur Mandi,Potato,Premium,2728,3262,
7/30/2023,Bihar,Coimbatore,Jaipur Mandi,Rice,Premium,2084,2549,
3/29/2024,Punjab,Pune,Patna Bazaar,Wheat,Grade A,1924,2392,2108
18/09/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,FAQ,2938,3161,2983
8/28/2021,Rajasthan,Mysuru,Mysuru Yard,Onion,Local,2298,2478,2333
7/11/2023,Tamil Nadu,Patna,Kolkata Market,Wheat,Hybrid,1119,1629,
24-01-2020,West Bengal,Mysuru,Patna Bazaar,Onion,FAQ,1888,2209,2043
27-02-2018,Uttar Pradesh,Patna,Coimbatore Mandi,Onion,Premium,956,1319,
9/7/2024,Tamil Nadu,Lucknow,Patna Bazaar,Onion,Hybrid,2296,2737,
10/10/2021,Bihar,Ludhiana,APMC Pune,Soyabean,FAQ,1652,2330,
19/06/2021,Karnataka,Patna,Jaipur Mandi,Wheat,,2092,2760,
23/02/2021,Maharashtra,Mysuru,Lucknow Mandi,Potato,,801,1410,1361
1/3/2021,Maharashtra,Kolkata,Jaipur Mandi,Rice,Hybrid,936,1522,959
8/26/2023,Maharashtra,Patna,Kolkata Market,Cotton,grade a,1166,1663,1252
21-11-2020,Bihar,Ludhiana,Jaipur Mandi,Soyabean,Grade A,1068,1505,1339
25/06/2021,Rajasthan,Kolkata,Kolkata Market,Potato,Grade A,1750,2001,
23/09/2018,Bihar,Jaipur,Patna Bazaar,Tomato,Grade A,2051,2620,2279
12/28/2023,Rajasthan,Coimbatore,Coimbatore Mandi,Cotton,Local,2477,2922,
7/31/2021,Rajasthan,Patna,Patna Bazaar,Rice,,2189,2321,
3/11/2020,West Bengal,Kolkata,Ludhiana Market,Maize,Local,1523,1624,
12/15/2019,Tamil Nadu,Patna,Ludhiana Market,Rice,Hybrid,1937,2254,
1/25/2021,Karnataka,Lucknow,Coimbatore Mandi,Potato,Grade A,2484,2707,2486
24-10-2018,Punjab,Ludhiana,Coimbatore Mandi,Onion,FAQ,1973,2539,2452
2/5/2019,Tamil Nadu,Patna,Coimbatore Mandi,Potato,Hybrid,1439,2216,
11/1/2020,Bihar,Jaipur,Coimbatore Mandi,Cotton,FAQ,1037,1241,1081
26/04/2023,Tamil Nadu,Pune,Patna Bazaar,Rice,Grade A,2146,2830,
26/10/2021,Karnataka,Ludhiana,Coimbatore Mandi,Cotton,Local,1496,2174,
17/03/2022,Uttar Pradesh,Patna,Mysuru Yard,Rice,grade a,2719,3179,2892
29-05-2019,Punjab,Lucknow,Coimbatore Mandi,Onion,Local,2139,2656,2593
22/08/2019,Karnataka,Pune,Jaipur Mandi,Potato,grade a,1090,1284,1277
26/09/2023,Rajasthan,Patna,APMC Pune,Onion,FAQ,2975,3600,
25/07/2022,Uttar Pradesh,Jaipur,Jaipur Mandi,Soyabean,Premium,1952,2381,
12/12/2023,Tamil Nadu,Jaipur,Coimbatore Mandi,Tomato,Standard,1542,1926,
11/2/2021,West Bengal,Kolkata,Patna Bazaar,Maize,Hybrid,1006,1536,1022
1/8/2019,Punjab,Ludhiana,Kolkata Market,Soyabean,Hybrid,2952,3192,2997
2/16/2018,Rajasthan,Coimbatore,Ludhiana Market,Rice,Standard,1028,1149,1079
27-01-2024,Rajasthan,Kolkata,Ludhiana Market,Wheat,Standard,1415,2171,2036
9/2/2019,Maharashtra,Jaipur,Lucknow Mandi,Soyabean,Standard,847,1237,912
7/14/2018,West Bengal,Kolkata,Kolkata Market,Maize,Premium,2624,2899,
8/8/2019,West Bengal,Mysuru,Coimbatore Mandi,Cotton,Premium,2884,3533,
4/21/2021,Uttar Pradesh,Ludhiana,Ludhiana Market,Maize,Grade A,2425,2784,2635
7/26/2021,West Bengal,Jaipur,Lucknow Mandi,Cotton,Grade A,1834,2286,1967
6/2/2021,Punjab,Kolkata,Patna Bazaar,Onion,Local,931,1305,1039
7/3/2023,Rajasthan,Coimbatore,Lucknow Mandi,Cotton,Standard,1243,1678,
16/10/2023,Punjab,Mysuru,Ludhiana Market,Potato,Local,1560,2016,1676
7/9/2021,Maharashtra,Patna,Lucknow Mandi,Potato,,2596,3201,
28/11/2019,Punjab,Kolkata,Lucknow Mandi,Soyabean,Local,2842,2989,2873
16-11-2023,Tamil Nadu,Mysuru,Patna Bazaar,Tomato,Premium,2484,3178,3146
27-02-2019,Tamil Nadu,Ludhiana,Kolkata Market,Cotton,Premium,1861,2195,
18/12/2019,Bihar,Patna,Patna Bazaar,Wheat,FAQ,1662,2129,
17-02-2020,West Bengal,Jaipur,Ludhiana Market,Onion,,1323,1659,1426
14/01/2024,Rajasthan,Ludhiana,Lucknow Mandi,Onion,Grade A,1886,2125,
1/25/2022,West Bengal,Pune,Jaipur Mandi,Cotton,,2356,2815,2751
23/05/2024,West Bengal,Ludhiana,Lucknow Mandi,Onion,Hybrid,1678,1973,1828
6/5/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Standard,1551,2005,
4/28/2020,Rajasthan,Patna,Jaipur Mandi,Potato,Premium,2415,2753,2516
8/18/2022,Punjab,Jaipur,Jaipur Mandi,Soyabean,Grade A,1164,1903,
10/26/2021,Maharashtra,Lucknow,Ludhiana Market,Soyabean,FAQ,2713,3280,2742
20/05/2021,West Bengal,Ludhiana,APMC Pune,Soyabean,FAQ,1425,1578,1432
10/28/2021,Bihar,Pune,Ludhiana Market,Soyabean,,2948,3269,
16-05-2019,Rajasthan,Jaipur,Patna Bazaar,Potato,Grade A,2174,2913,
17/04/2024,Karnataka,Lucknow,Jaipur Mandi,Tomato,grade a,1974,2741,2575
26/01/2024,Karnataka,Patna,Mysuru Yard,Cotton,Hybrid,1034,1185,1090
17-04-2021,Maharashtra,Coimbatore,APMC Pune,Soyabean,Local,2138,2489,2445
27-07-2018,Punjab,Kolkata,APMC Pune,Soyabean,Grade A,2072,2575,2121
9/12/2023,Maharashtra,Pune,Ludhiana Market,Tomato,grade a,1820,2318,1957
6/6/2019,Tamil Nadu,Pune,Lucknow Mandi,Wheat,FAQ,2538,3288,
3/4/2022,Bihar,Kolkata,Coimbatore Mandi,Tomato,Premium,1325,1481,
16-08-2018,Uttar Pradesh,Lucknow,Kolkata Market,Cotton,Premium,1751,2173,1757
2/26/2019,Bihar,Coimbatore,Patna Bazaar,Cotton,Grade A,2471,2863,
24/01/2019,Bihar,Coimbatore,Patna Bazaar,Cotton,Local,869,1462,
7/10/2021,Karnataka,Lucknow,Patna Bazaar,Soyabean,Standard,885,1040,906
5/6/2018,Karnataka,Kolkata,APMC Pune,Maize,Hybrid,1635,2421,2335
4/16/2024,Punjab,Lucknow,Ludhiana Market,Onion,Premium,1353,1524,1499
18-01-2021,Tamil Nadu,Kolkata,Ludhiana Market,Cotton,Premium,1731,2077,1848
5/3/2020,Karnataka,Patna,Mysuru Yard,Potato,Grade A,1567,1860,1834
20/07/2020,West Bengal,Jaipur,Mysuru Yard,Potato,Hybrid,1136,1854,1205
19/01/2019,Bihar,Kolkata,Mysuru Yard,Tomato,Standard,2257,2409,2375
23-11-2020,West Bengal,Lucknow,Mysuru Yard,Rice,FAQ,2726,2888,
11/4/2022,Rajasthan,Kolkata,Jaipur Mandi,Tomato,Grade A,2960,3482,3348
17-06-2019,Rajasthan,Pune,Patna Bazaar,Soyabean,Premium,1464,1819,1602
18-09-2023,West Bengal,Coimbatore,Coimbatore Mandi,Soyabean,Local,2212,2675,
7/29/2022,Bihar,Lucknow,Lucknow Mandi,Tomato,grade a,2262,2693,2359
3/2/2023,Bihar,Coimbatore,APMC Pune,Rice,grade a,2922,3259,
11/6/2024,West Bengal,Pune,Ludhiana Market,Cotton,Standard,1759,2454,
27-01-2022,Karnataka,Lucknow,Coimbatore Mandi,Rice,Standard,1506,1956,1671
27/01/2019,Bihar,Coimbatore,Ludhiana Market,Maize,grade a,2240,2877,2377
2/6/2024,Rajasthan,Patna,Ludhiana Market,Onion,Grade A,2974,3118,
15/01/2018,Uttar Pradesh,Ludhiana,Jaipur Mandi,Potato,grade a,2678,3192,
1/12/2020,Tamil Nadu,Jaipur,Jaipur Mandi,Tomato,Standard,2182,2637,2445
21-01-2024,Rajasthan,Patna,Jaipur Mandi,Cotton,grade a,2491,2662,
11/4/2023,Uttar Pradesh,Kolkata,Ludhiana Market,Soyabean,Hybrid,1460,2010,
1/3/2024,Bihar,Lucknow,Ludhiana Market,Cotton,grade a,1410,1971,1542
12/10/2023,Tamil Nadu,Kolkata,Ludhiana Market,Tomato,Grade A,2104,2788,2786
21/12/2022,Bihar,Mysuru,Jaipur Mandi,Cotton,Local,2747,2962,2807
3/1/2022,Rajasthan,Mysuru,APMC Pune,Potato,Hybrid,1914,2043,
3/5/2023,Uttar Pradesh,Coimbatore,Mysuru Yard,Maize,,2219,2721,2336
23/04/2021,Uttar Pradesh,Mysuru,Ludhiana Market,Onion,Grade A,2303,2676,2364
