Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,,,
05/15/2019,Punjab,Mysuru,Coimbatore Mandi,Soyabean,Hybrid,1291,1874,1834,,,
11/11/2021,Punjab,Patna,Mysuru Yard,Onion,Hybrid,1937,2297,2194,,,
07/04/2025,Uttar Pradesh,Patna,Lucknow Mandi,Tomato,Premium,2942,3585,3263.5,,,
09/07/2024,Bihar,Jaipur,Jaipur Mandi,Rice,Hybrid,2735,3268,2776,,,
07/05/2021,Punjab,Ludhiana,Coimbatore Mandi,Tomato,Faq,1357,1672,1608,,,
06/23/2021,Tamil Nadu,Coimbatore,Jaipur Mandi,Cotton,Unknown,1969,2255,2112,,,
05/14/2018,Bihar,Coimbatore,Ludhiana Market,Rice,Unknown,2577,3300,2968,,,
12/02/2021,Tamil Nadu,Jaipur,APMC Pune,Potato,Grade A,1963,2551,2324,,,
03/27/2021,West Bengal,Coimbatore,APMC Pune,Potato,Unknown,2077,2675,2282,,,
02/10/2021,West Bengal,Ludhiana,Ludhiana Market,Cotton,Hybrid,2137,2719,2428,,,
12/04/2019,Bihar,Lucknow,Ludhiana Market,Onion,Grade A,2180,2789,2300,,,
06/07/2024,Punjab,Pune,Ludhiana Market,Wheat,Grade A,2368,3153,2609,,,
10/04/2023,Karnataka,Ludhiana,Patna Bazaar,Soyabean,Grade A,1808,2177,2070,,,
05/08/2023,Bihar,Pune,Lucknow Mandi,Wheat,Grade A,898,1241,1059,,,
01/15/2019,Uttar Pradesh,Jaipur,Coimbatore Mandi,Potato,Grade A,2150,2799,2446,,,
07/15/2020,Rajasthan,Mysuru,Mysuru Yard,Potato,Local,2853,3286,2866,,,
06/10/2025,Punjab,Mysuru,Lucknow Mandi,Rice,Local,2712,3326,3179,,,
02/10/2018,Bihar,Patna,Coimbatore Mandi,Onion,Standard,847,995,930,,,
02/12/2021,Maharashtra,Patna,APMC Pune,Wheat,Hybrid,2167,2350,2258.5,,,
05/10/2024,Bihar,Ludhiana,Coimbatore Mandi,Soyabean,Premium,1638,2188,2036,,,
04/10/2023,West Bengal,Mysuru,Jaipur Mandi,Wheat,Faq,1166,1476,1289,,,
11/10/2023,Maharashtra,Mysuru,Patna Bazaar,Cotton,Grade A,2404,2542,2519,,,
08/12/2019,Uttar Pradesh,Ludhiana,Mysuru Yard,Soyabean,Premium,1526,2158,1533,,,
06/11/2022,West Bengal,Pune,Patna Bazaar,Maize,Standard,918,1038,958,,,
10/31/2018,Bihar,Lucknow,Patna Bazaar,Soyabean,Grade A,1248,1798,1523,,,
04/26/2021,Karnataka,Lucknow,Jaipur Mandi,Wheat,Standard,1340,1580,1460,,,
05/10/2024,Punjab,Lucknow,Coimbatore Mandi,Potato,Hybrid,1484,1673,1578.5,,,
02/04/2023,Bihar,Jaipur,Kolkata Market,Soyabean,Grade A,875,1577,1263,,,
11/04/2022,Punjab,Coimbatore,Kolkata Market,Cotton,Unknown,2091,2434,2379,,,
03/04/2023,Maharashtra,Mysuru,Mysuru Yard,Onion,Hybrid,1796,2045,1846,,,
10/30/2024,Maharashtra,Lucknow,Ludhiana Market,Wheat,Grade A,2362,2642,2502,,,
08/03/2020,Maharashtra,Lucknow,Lucknow Mandi,Rice,Standard,2735,2970,2898,,,
10/04/2023,Tamil Nadu,Kolkata,Ludhiana Market,Rice,Grade A,818,1562,1418,,,
05/08/2020,Karnataka,Lucknow,Ludhiana Market,Potato,Premium,1670,2454,2062,,,
06/01/2022,Karnataka,Coimbatore,Patna Bazaar,Potato,Grade A,1795,2227,1930,,,
10/15/2019,Tamil Nadu,Patna,Patna Bazaar,Onion,Local,960,1119,1089,,,
04/11/2022,Tamil Nadu,Pune,Ludhiana Market,Potato,Local,2403,2584,2404,,,
09/05/2021,Uttar Pradesh,Ludhiana,Lucknow Mandi,Wheat,Faq,2951,3586,3496,,,
11/03/2018,Karnataka,Mysuru,APMC Pune,Rice,Standard,1034,1750,1663,,,
06/04/2022,Tamil Nadu,Patna,Kolkata Market,Onion,Grade A,2506,3222,2669,,,
08/10/2022,Uttar Pradesh,Mysuru,Kolkata Market,Onion,Grade A,1990,2738,2364,,,
06/30/2018,Punjab,Kolkata,Mysuru Yard,Soyabean,Grade A,1883,2241,2240,,,
05/12/2021,Bihar,Ludhiana,Coimbatore Mandi,Wheat,Standard,1439,1901,1670,,,
10/09/2023,Punjab,Jaipur,Patna Bazaar,Potato,Grade A,1664,1988,1915,,,
05/11/2020,Rajasthan,Patna,Lucknow Mandi,Potato,Standard,1195,1415,1294,,,
01/30/2018,West Bengal,Mysuru,Mysuru Yard,Tomato,Premium,2400,3112,2970,,,
11/05/2022,Karnataka,Jaipur,Patna Bazaar,Tomato,Hybrid,1224,1400,1342,,,
01/13/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Unknown,1727,2025,1876,,,
08/08/2022,Maharashtra,Ludhiana,Lucknow Mandi,Potato,Unknown,2926,3174,3050,,,
07/04/2024,West Bengal,Pune,Coimbatore Mandi,Maize,Standard,1042,1719,1380.5,,,
07/09/2024,Karnataka,Kolkata,APMC Pune,Wheat,Hybrid,2760,3304,3007,,,
08/23/2023,Punjab,Patna,APMC Pune,Wheat,Grade A,2156,2726,2395,,,
12/01/2019,Bihar,Jaipur,Kolkata Market,Rice,Grade A,1107,1333,1197,,,
02/05/2022,Maharashtra,Lucknow,APMC Pune,Maize,Local,1301,1965,1748,,,
11/02/2024,West Bengal,Ludhiana,Coimbatore Mandi,Cotton,Standard,812,1075,875,,,
02/01/2019,Maharashtra,Patna,Mysuru Yard,Cotton,Premium,2504,2810,2521,,,
02/05/2026,Karnataka,Coimbatore,Patna Bazaar,Cotton,Faq,2913,3252,3102,,,
07/08/2023,Uttar Pradesh,Ludhiana,APMC Pune,Cotton,Standard,2853,3321,3087,,,
02/03/2022,Punjab,Coimbatore,Patna Bazaar,Tomato,Standard,1813,2014,1913.5,,,
08/07/2024,Rajasthan,Coimbatore,Mysuru Yard,Cotton,Standard,1433,2209,1821,,,
04/09/2024,Bihar,Ludhiana,Coimbatore Mandi,Tomato,Premium,1734,2213,1973.5,,,
12/02/2022,Karnataka,Jaipur,Lucknow Mandi,Wheat,Local,1181,1311,1214,,,
03/03/2025,Maharashtra,Pune,Coimbatore Mandi,Onion,Grade A,1537,2287,1605,,,
07/02/2019,Rajasthan,Kolkata,Kolkata Market,Cotton,Premium,1705,2012,1858.5,,,
06/08/2023,Maharashtra,Pune,Ludhiana Market,Maize,Standard,1162,1631,1515,,,
04/04/2022,Uttar Pradesh,Mysuru,Mysuru Yard,Potato,Grade A,872,1026,940,,,
06/03/2018,Bihar,Ludhiana,Mysuru Yard,Cotton,Grade A,953,1647,1286,,,
02/02/2021,West Bengal,Lucknow,Lucknow Mandi,Tomato,Premium,1551,2107,1980,,,
06/06/2023,West Bengal,Mysuru,Lucknow Mandi,Soyabean,Premium,2369,2662,2590,,,
08/30/2023,Uttar Pradesh,Kolkata,Kolkata Market,Soyabean,Premium,2428,2605,2543,,,
02/02/2024,Maharashtra,Mysuru,Patna Bazaar,Cotton,Standard,2088,2482,2285,,,
06/28/2019,Karnataka,Lucknow,Mysuru Yard,Cotton,Grade A,1105,1332,1218.5,,,
10/13/2020,Uttar Pradesh,Ludhiana,Mysuru Yard,Rice,Unknown,1668,2146,1907,,,
09/07/2022,Punjab,Kolkata,Jaipur Mandi,Cotton,Hybrid,1781,2310,2043,,,
12/04/2019,Uttar Pradesh,Pune,Lucknow Mandi,Rice,Hybrid,2740,2919,2756,,,
02/12/2023,Tamil Nadu,Patna,Kolkata Market,Cotton,Local,958,1496,1227,,,
01/04/2022,West Bengal,Kolkata,Mysuru Yard,Maize,Grade A,2566,3073,2845,,,
10/09/2021,Punjab,Mysuru,APMC Pune,Rice,Local,2036,2427,2231.5,,,
10/25/2023,Maharashtra,Pune,Patna Bazaar,Wheat,Faq,2097,2445,2271,,,
12/30/2018,Karnataka,Jaipur,Coimbatore Mandi,Tomato,Local,805,1140,972.5,,,
03/18/2020,Maharashtra,Kolkata,Kolkata Market,Onion,Hybrid,2875,3453,3037,,,
11/06/2022,Tamil Nadu,Kolkata,APMC Pune,Maize,Grade A,1094,1781,1437.5,,,
01/23/2020,West Bengal,Jaipur,Mysuru Yard,Soyabean,Faq,1191,1884,1537.5,,,
02/06/2021,Bihar,Mysuru,Lucknow Mandi,Onion,Unknown,1328,2080,1994,,,
05/19/2018,Punjab,Coimbatore,Coimbatore Mandi,Onion,Grade A,2754,3341,3047.5,,,
06/09/2023,Maharashtra,Pune,Patna Bazaar,Tomato,Grade A,2830,3601,3123,,,
05/03/2019,Rajasthan,Ludhiana,Lucknow Mandi,Soyabean,Standard,1009,1801,1609,,,
09/01/2025,Maharashtra,Kolkata,Coimbatore Mandi,Maize,Premium,1362,1889,1643,,,
01/03/2024,Tamil Nadu,Coimbatore,APMC Pune,Maize,Grade A,1163,1770,1417,,,
04/27/2019,Maharashtra,Ludhiana,Ludhiana Market,Potato,Local,1121,1752,1436.5,,,
11/07/2018,Tamil Nadu,Coimbatore,Patna Bazaar,Soyabean,Grade A,2845,3407,3126,,,
04/06/2020,Maharashtra,Mysuru,Coimbatore Mandi,Tomato,Standard,926,1529,1227.5,,,
08/07/2021,Punjab,Lucknow,Mysuru Yard,Wheat,Faq,2942,3242,3022,,,
02/07/2024,Tamil Nadu,Patna,Patna Bazaar,Cotton,Unknown,1893,2446,1929,,,
03/26/2021,Karnataka,Ludhiana,Jaipur Mandi,Wheat,Local,1385,1843,1645,,,
11/02/2024,Bihar,Coimbatore,Patna Bazaar,Maize,Unknown,2848,3413,3130.5,,,
11/01/2021,Karnataka,Kolkata,Patna Bazaar,Soyabean,Unknown,1568,2062,1788,,,
12/03/2020,Uttar Pradesh,Lucknow,Jaipur Mandi,Soyabean,Standard,1472,2132,2048,,,
04/06/2021,Uttar Pradesh,Coimbatore,Mysuru Yard,Onion,Premium,1352,1811,1442,,,
07/07/2021,Maharashtra,Patna,Mysuru Yard,Onion,Unknown,2088,2736,2412,,,
06/12/2025,Bihar,Coimbatore,Jaipur Mandi,Wheat,Grade A,2981,3652,3522,,,
01/10/2023,West Bengal,Jaipur,Lucknow Mandi,Onion,Local,1735,2147,1971,,,
10/20/2020,Rajasthan,Patna,Kolkata Market,Onion,Grade A,1012,1767,1091,,,
11/06/2024,Punjab,Mysuru,Mysuru Yard,Soyabean,Standard,1718,1952,1835,,,
02/09/2022,Rajasthan,Lucknow,Mysuru Yard,Wheat,Local,1498,2222,1612,,,
04/08/2022,Punjab,Pune,APMC Pune,Maize,Local,1221,1974,1597.5,,,
04/02/2025,Punjab,Kolkata,Lucknow Mandi,Wheat,Premium,919,1540,1267,,,
06/07/2023,Rajasthan,Jaipur,Kolkata Market,Soyabean,Hybrid,1550,1883,1574,,,
01/29/2021,Uttar Pradesh,Coimbatore,Kolkata Market,Tomato,Grade A,1430,2169,1510,,,
07/05/2020,Karnataka,Coimbatore,Ludhiana Market,Soyabean,Local,2217,2963,2447,,,
01/06/2022,West Bengal,Patna,Ludhiana Market,Potato,Faq,2885,3674,3545,,,
06/05/2022,Punjab,Patna,Jaipur Mandi,Potato,Standard,2961,3754,3198,,,
11/01/2023,Rajasthan,Pune,APMC Pune,Tomato,Standard,2111,2608,2465,,,
10/01/2024,Karnataka,Patna,Coimbatore Mandi,Soyabean,Local,2863,3511,3187,,,
09/04/2019,Karnataka,Jaipur,APMC Pune,Potato,Grade A,1333,1647,1490,,,
05/09/2021,Bihar,Lucknow,Mysuru Yard,Wheat,Faq,2429,2895,2442,,,
08/02/2020,Karnataka,Mysuru,Coimbatore Mandi,Cotton,Grade A,2016,2529,2333,,,
08/08/2020,Punjab,Coimbatore,Mysuru Yard,Maize,Grade A,2161,2490,2344,,,
09/21/2019,Punjab,Mysuru,Kolkata Market,Soyabean,Standard,1092,1303,1281,,,
07/01/2026,Uttar Pradesh,Ludhiana,Patna Bazaar,Rice,Unknown,2164,2483,2474,,,
09/06/2022,Punjab,Jaipur,Jaipur Mandi,Cotton,Unknown,1217,1346,1281.5,,,
11/09/2019,Bihar,Pune,Kolkata Market,Cotton,Unknown,2417,2711,2519,,,
03/25/2022,Rajasthan,Lucknow,APMC Pune,Maize,Local,2958,3106,2964,,,
12/03/2024,Bihar,Mysuru,Kolkata Market,Onion,Grade A,2826,3212,2836,,,
10/09/2023,Tamil Nadu,Ludhiana,Jaipur Mandi,Maize,Standard,2988,3530,3412,,,
10/08/2020,Karnataka,Mysuru,Ludhiana Market,Tomato,Local,2825,3450,2981,,,
07/01/2024,Uttar Pradesh,Coimbatore,Patna Bazaar,Tomato,Premium,1314,2053,1882,,,
01/02/2026,Rajasthan,Coimbatore,Patna Bazaar,Maize,Unknown,2316,2813,2691,,,
02/03/2024,Bihar,Mysuru,APMC Pune,Wheat,Standard,2635,3127,2881,,,
08/02/2020,Uttar Pradesh,Patna,Kolkata Market,Maize,Premium,1064,1670,1422,,,
11/08/2020,Rajasthan,Lucknow,Lucknow Mandi,Onion,Grade A,1126,1831,1478.5,,,
07/26/2024,Bihar,Jaipur,APMC Pune,Potato,Faq,1398,1965,1681.5,,,
06/08/2023,Rajasthan,Patna,Coimbatore Mandi,Cotton,Grade A,1057,1289,1147,,,
07/03/2018,Punjab,Pune,Coimbatore Mandi,Tomato,Standard,2992,3405,3198.5,,,
01/09/2021,Karnataka,Mysuru,Jaipur Mandi,Maize,Grade A,1642,2152,1897,,,
09/11/2022,Uttar Pradesh,Mysuru,Coimbatore Mandi,Onion,Standard,1699,2347,1914,,,
09/09/2022,Rajasthan,Jaipur,Lucknow Mandi,Soyabean,Standard,2312,2988,2642,,,
09/02/2020,Uttar Pradesh,Mysuru,Kolkata Market,Soyabean,Standard,2736,3088,2861,,,
03/08/2020,Uttar Pradesh,Coimbatore,Lucknow Mandi,Onion,Local,2741,3262,2867,,,
09/07/2022,Uttar Pradesh,Kolkata,Kolkata Market,Tomato,Hybrid,2456,3084,2668,,,
10/04/2025,Uttar Pradesh,Kolkata,Kolkata Market,Maize,Standard,1089,1439,1233,,,
01/06/2023,Rajasthan,Lucknow,Coimbatore Mandi,Tomato,Standard,2654,2944,2746,,,
06/04/2023,Karnataka,Kolkata,Mysuru Yard,Potato,Grade A,2926,3617,3200,,,
08/08/2022,Punjab,Kolkata,Lucknow Mandi,Onion,Standard,1513,1931,1674,,,
12/09/2022,Karnataka,Ludhiana,APMC Pune,Tomato,Grade A,842,1627,1333,,,
03/04/2023,Karnataka,Kolkata,Lucknow Mandi,Rice,Grade A,1051,1191,1101,,,
03/03/2020,West Bengal,Patna,Ludhiana Market,Tomato,Premium,1806,2036,2018,,,
03/03/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Faq,2556,3254,3059,,,
10/03/2022,West Bengal,Mysuru,Jaipur Mandi,Potato,Grade A,1305,1806,1555.5,,,
07/09/2022,Uttar Pradesh,Pune,Coimbatore Mandi,Onion,Faq,2343,2829,2590,,,
04/01/2023,Maharashtra,Patna,APMC Pune,Maize,Local,1971,2554,2413,,,
08/01/2022,West Bengal,Kolkata,Kolkata Market,Tomato,Grade A,2270,2472,2456,,,
12/20/2019,Uttar Pradesh,Jaipur,Patna Bazaar,Rice,Hybrid,2230,2765,2641,,,
02/08/2025,Rajasthan,Patna,Lucknow Mandi,Tomato,Hybrid,2845,2975,2971,,,
03/12/2023,Maharashtra,Coimbatore,Patna Bazaar,Cotton,Premium,2709,3407,3303,,,
07/08/2023,Rajasthan,Coimbatore,Lucknow Mandi,Onion,Faq,1214,1985,1965,,,
06/20/2021,Karnataka,Ludhiana,Patna Bazaar,Soyabean,Unknown,2159,2424,2198,,,
07/08/2026,Maharashtra,Kolkata,Kolkata Market,Potato,Hybrid,1639,2149,2143,,,
01/04/2022,Tamil Nadu,Ludhiana,Kolkata Market,Rice,Grade A,1846,2049,1846,,,
05/11/2019,West Bengal,Lucknow,Jaipur Mandi,Cotton,Grade A,2773,3228,2856,,,
09/09/2022,Rajasthan,Patna,Ludhiana Market,Maize,Grade A,2479,2869,2817,,,
05/14/2021,Rajasthan,Mysuru,Kolkata Market,Tomato,Grade A,2377,2692,2484,,,
05/09/2022,Maharashtra,Lucknow,Coimbatore Mandi,Maize,Premium,2779,3449,3388,,,
06/09/2020,Bihar,Jaipur,Coimbatore Mandi,Onion,Grade A,1500,2093,1668,,,
07/08/2026,Maharashtra,Patna,Ludhiana Market,Soyabean,Local,916,1469,1063,,,
04/06/2021,Punjab,Kolkata,Coimbatore Mandi,Potato,Unknown,2009,2511,2116,,,
04/01/2022,Punjab,Ludhiana,Mysuru Yard,Soyabean,Faq,1782,2548,2165,,,
02/07/2022,Punjab,Coimbatore,Lucknow Mandi,Maize,Local,2440,2650,2472,,,
01/12/2025,Uttar Pradesh,Kolkata,APMC Pune,Potato,Local,2717,3232,2840,,,
10/19/2022,Bihar,Kolkata,Mysuru Yard,Wheat,Unknown,1091,1416,1362,,,
09/07/2019,Rajasthan,Lucknow,Ludhiana Market,Soyabean,Premium,2036,2605,2320.5,,,
10/01/2021,Punjab,Patna,Kolkata Market,Rice,Faq,1273,1571,1299,,,
01/10/2022,Maharashtra,Kolkata,Lucknow Mandi,Rice,Standard,2319,2808,2620,,,
07/08/2023,Tamil Nadu,Ludhiana,Patna Bazaar,Onion,Standard,2304,2887,2691,,,
02/10/2024,Karnataka,Pune,Kolkata Market,Tomato,Grade A,1641,2006,1823.5,,,
07/12/2024,West Bengal,Lucknow,Jaipur Mandi,Onion,Grade A,1982,2133,2057.5,,,
12/08/2023,Karnataka,Ludhiana,Lucknow Mandi,Tomato,Standard,2111,2856,2502,,,
05/07/2020,West Bengal,Kolkata,Patna Bazaar,Potato,Hybrid,918,1099,919,,,
12/08/2021,Punjab,Kolkata,APMC Pune,Rice,Standard,1142,1620,1208,,,
08/05/2021,West Bengal,Jaipur,Patna Bazaar,Tomato,Grade A,1257,1876,1468,,,
02/05/2025,Punjab,Coimbatore,Ludhiana Market,Potato,Premium,2752,3495,3123.5,,,
03/08/2021,Maharashtra,Mysuru,Lucknow Mandi,Tomato,Grade A,2430,2620,2525,,,
01/31/2022,Rajasthan,Mysuru,Coimbatore Mandi,Tomato,Faq,2847,3449,2867,,,
05/28/2020,Bihar,Lucknow,Ludhiana Market,Soyabean,Grade A,2598,2913,2660,,,
01/01/2021,Rajasthan,Lucknow,Jaipur Mandi,Onion,Grade A,2729,3490,3109.5,,,
12/06/2022,Bihar,Pune,Lucknow Mandi,Onion,Premium,1246,1634,1440,,,
01/02/2024,Karnataka,Ludhiana,Ludhiana Market,Onion,Hybrid,1286,1855,1570.5,,,
07/18/2021,Maharashtra,Mysuru,Coimbatore Mandi,Tomato,Grade A,1554,1808,1681,,,
12/05/2023,Maharashtra,Jaipur,Ludhiana Market,Maize,Local,2931,3355,3126,,,
01/07/2022,Uttar Pradesh,Pune,Kolkata Market,Rice,Grade A,1382,1852,1794,,,
05/04/2021,Maharashtra,Coimbatore,Patna Bazaar,Rice,Grade A,2882,3626,3467,,,
09/06/2019,West Bengal,Ludhiana,Coimbatore Mandi,Rice,Unknown,1465,1745,1643,,,
09/09/2019,Bihar,Mysuru,Mysuru Yard,Cotton,Premium,2998,3748,3734,,,
03/02/2025,Punjab,Coimbatore,Lucknow Mandi,Onion,Local,1471,1583,1532,,,
07/19/2022,Uttar Pradesh,Lucknow,Patna Bazaar,Wheat,Grade A,1460,1914,1696,,,
11/04/2021,Rajasthan,Lucknow,Kolkata Market,Potato,Grade A,2664,2900,2790,,,
02/04/2019,Punjab,Patna,Ludhiana Market,Rice,Grade A,1449,1791,1600,,,
04/11/2022,Punjab,Lucknow,Ludhiana Market,Onion,Unknown,2649,3020,2834.5,,,
10/24/2020,Tamil Nadu,Pune,Kolkata Market,Potato,Premium,2060,2339,2259,,,
09/06/2021,Rajasthan,Pune,APMC Pune,Soyabean,Faq,2465,2808,2605,,,
01/14/2019,Uttar Pradesh,Kolkata,Mysuru Yard,Wheat,Grade A,951,1551,1101,,,
05/16/2019,West Bengal,Mysuru,Jaipur Mandi,Tomato,Unknown,1472,1874,1649,,,
12/01/2020,Karnataka,Pune,Ludhiana Market,Potato,Faq,1281,1431,1364,,,
05/05/2022,West Bengal,Lucknow,APMC Pune,Potato,Grade A,1497,1634,1632,,,
08/07/2018,Karnataka,Kolkata,Mysuru Yard,Wheat,Local,1219,1669,1444,,,
10/08/2024,Punjab,Ludhiana,Kolkata Market,Tomato,Standard,2708,3267,2807,,,
12/12/2023,Rajasthan,Pune,Patna Bazaar,Maize,Grade A,2479,2911,2695,,,
01/03/2024,Uttar Pradesh,Lucknow,Kolkata Market,Potato,Faq,1854,2165,2009.5,,,
05/11/2020,Punjab,Mysuru,Coimbatore Mandi,Cotton,Grade A,2936,3440,3100,,,
01/01/2024,Karnataka,Pune,Lucknow Mandi,Tomato,Faq,2831,3307,2920,,,
05/06/2023,Uttar Pradesh,Patna,APMC Pune,Soyabean,Premium,2865,3621,3049,,,
04/04/2021,Tamil Nadu,Lucknow,APMC Pune,Potato,Local,2125,2844,2317,,,
10/03/2022,Tamil Nadu,Coimbatore,Jaipur Mandi,Soyabean,Hybrid,1422,2103,2029,,,
12/01/2023,West Bengal,Coimbatore,APMC Pune,Wheat,Faq,2931,3247,3200,,,
03/28/2020,Tamil Nadu,Patna,Ludhiana Market,Rice,Local,1649,1761,1702,,,
01/11/2024,West Bengal,Kolkata,Coimbatore Mandi,Maize,Premium,2210,2410,2286,,,
08/25/2024,West Bengal,Patna,Coimbatore Mandi,Soyabean,Grade A,2179,2539,2212,,,
05/24/2022,Karnataka,Kolkata,Jaipur Mandi,Onion,Standard,1954,2616,2011,,,
05/08/2024,Punjab,Lucknow,Lucknow Mandi,Potato,Unknown,2928,3160,3067,,,
11/04/2024,West Bengal,Kolkata,Ludhiana Market,Soyabean,Hybrid,2946,3571,3147,,,
02/23/2021,Maharashtra,Jaipur,APMC Pune,Tomato,Local,1575,2269,2058,,,
01/03/2025,Rajasthan,Patna,Coimbatore Mandi,Potato,Grade A,2646,2921,2705,,,
11/01/2023,Maharashtra,Mysuru,Lucknow Mandi,Potato,Faq,1329,1463,1396,,,
11/09/2024,Uttar Pradesh,Coimbatore,Coimbatore Mandi,Rice,Hybrid,2515,2785,2584,,,
01/15/2022,Karnataka,Patna,Kolkata Market,Onion,Local,1015,1375,1347,,,
02/08/2021,Punjab,Jaipur,APMC Pune,Soyabean,Local,2044,2737,2465,,,
11/11/2023,West Bengal,Ludhiana,Lucknow Mandi,Cotton,Grade A,1009,1768,1388.5,,,
01/23/2023,Punjab,Patna,Lucknow Mandi,Potato,Grade A,2327,2658,2492.5,,,
08/02/2023,Maharashtra,Ludhiana,Mysuru Yard,Potato,Local,2518,3087,2525,,,
01/06/2021,Punjab,Lucknow,Patna Bazaar,Wheat,Grade A,907,1240,1070,,,
11/05/2021,Karnataka,Patna,Patna Bazaar,Tomato,Grade A,1876,2144,1964,,,
11/15/2020,Bihar,Lucknow,APMC Pune,Tomato,Standard,1893,2426,2055,,,
04/07/2024,Tamil Nadu,Lucknow,Mysuru Yard,Rice,Local,2858,3228,2954,,,
05/11/2021,Tamil Nadu,Patna,Kolkata Market,Cotton,Faq,996,1365,1359,,,
04/12/2024,Maharashtra,Patna,Mysuru Yard,Soyabean,Premium,1347,2006,1940,,,
11/05/2020,Karnataka,Mysuru,Ludhiana Market,Tomato,Faq,1580,2269,1829,,,
12/08/2019,Uttar Pradesh,Lucknow,APMC Pune,Cotton,Premium,907,1262,1084.5,,,
01/08/2024,Bihar,Mysuru,Jaipur Mandi,Rice,Hybrid,1896,2349,1966,,,
11/20/2020,Punjab,Kolkata,Ludhiana Market,Wheat,Local,1236,1705,1302,,,
04/09/2026,West Bengal,Lucknow,Coimbatore Mandi,Onion,Local,2571,3214,3130,,,
12/03/2018,Maharashtra,Kolkata,Jaipur Mandi,Cotton,Grade A,1231,1537,1478,,,
06/01/2019,Karnataka,Ludhiana,Ludhiana Market,Tomato,Local,1785,2415,1864,,,
06/10/2022,Uttar Pradesh,Mysuru,Coimbatore Mandi,Maize,Faq,2616,2987,2698,,,
03/07/2024,West Bengal,Coimbatore,Coimbatore Mandi,Tomato,Faq,2934,3702,3318,,,
09/04/2018,Uttar Pradesh,Ludhiana,Patna Bazaar,Onion,Hybrid,1326,1722,1595,,,
02/09/2019,Karnataka,Mysuru,Patna Bazaar,Wheat,Standard,2612,2888,2828,,,
09/05/2024,Maharashtra,Coimbatore,Mysuru Yard,Soyabean,Grade A,2762,3325,3167,,,
12/12/2021,Maharashtra,Kolkata,Ludhiana Market,Cotton,Standard,2845,3544,3310,,,
01/05/2026,Uttar Pradesh,Mysuru,Lucknow Mandi,Onion,Grade A,2464,3220,2842,,,
11/10/2021,West Bengal,Coimbatore,APMC Pune,Cotton,Grade A,1815,2243,2226,,,
01/11/2024,Punjab,Ludhiana,Lucknow Mandi,Soyabean,Premium,851,1167,1041,,,
08/09/2021,Punjab,Lucknow,Jaipur Mandi,Soyabean,Local,1283,1530,1373,,,
10/24/2021,Tamil Nadu,Mysuru,Mysuru Yard,Rice,Local,1482,2025,1769,,,
12/09/2020,Bihar,Jaipur,Patna Bazaar,Soyabean,Premium,2199,2360,2279.5,,,
04/06/2021,Rajasthan,Lucknow,Mysuru Yard,Cotton,Local,1014,1447,1417,,,
02/04/2023,Karnataka,Lucknow,Lucknow Mandi,Wheat,Grade A,2818,3600,3582,,,
07/07/2023,Bihar,Patna,Kolkata Market,Tomato,Premium,1601,1703,1652,,,
08/08/2021,Karnataka,Patna,Patna Bazaar,Cotton,Local,2541,3214,2963,,,
05/06/2025,Punjab,Ludhiana,Kolkata Market,Cotton,Premium,1613,2000,1829,,,
05/04/2018,Bihar,Patna,Patna Bazaar,Tomato,Grade A,1046,1398,1222,,,
06/18/2022,Rajasthan,Kolkata,Ludhiana Market,Tomato,Hybrid,2854,3473,3078,,,
01/09/2022,Punjab,Patna,APMC Pune,Potato,Hybrid,1470,2158,1874,,,
12/05/2024,Bihar,Pune,Patna Bazaar,Onion,Faq,2753,3028,2807,,,
10/07/2019,Maharashtra,Lucknow,Kolkata Market,Onion,Grade A,1761,1996,1878.5,,,
10/07/2021,Maharashtra,Pune,Mysuru Yard,Soyabean,Unknown,1988,2355,2123,,,
04/08/2019,Punjab,Lucknow,Mysuru Yard,Maize,Standard,1749,1966,1811,,,
04/02/2025,Karnataka,Mysuru,Ludhiana Market,Maize,Unknown,1746,2485,2115.5,,,
05/19/2022,Tamil Nadu,Patna,Mysuru Yard,Soyabean,Grade A,1660,2391,2025.5,,,
06/05/2020,Bihar,Kolkata,Lucknow Mandi,Rice,Grade A,952,1236,1094,,,
02/20/2023,Uttar Pradesh,Jaipur,Mysuru Yard,Tomato,Grade A,1123,1574,1348.5,,,
06/04/2022,Maharashtra,Pune,Patna Bazaar,Maize,Faq,1862,2517,2065,,,
07/01/2024,Karnataka,Coimbatore,Lucknow Mandi,Cotton,Hybrid,1693,2369,2152,,,
03/26/2021,Uttar Pradesh,Jaipur,Ludhiana Market,Tomato,Grade A,1932,2459,2172,,,
11/29/2023,Rajasthan,Pune,Patna Bazaar,Rice,Local,1256,1537,1312,,,
05/07/2023,Karnataka,Jaipur,Jaipur Mandi,Soyabean,Unknown,2568,3165,2866.5,,,
12/06/2022,Uttar Pradesh,Pune,Lucknow Mandi,Cotton,Grade A,2778,3462,2919,,,
01/05/2020,West Bengal,Mysuru,Kolkata Market,Potato,Unknown,1753,1978,1865.5,,,
02/07/2021,Maharashtra,Pune,Mysuru Yard,Maize,Local,1364,1524,1404,,,
04/13/2020,Tamil Nadu,Lucknow,Kolkata Market,Soyabean,Local,1718,1880,1867,,,
