Arrival_Date,State,District,Market,Commodity,Variety,Min_Price, Max_Price,Modal_Price,Year,Month,Month_Name,Season,Price_Spread,Price_Position_Index,Profit_Opportunity_Indicator,National_Commodity_Average,Relative_Market_Advantage
4/12/2022,Karnataka,Mysuru,Mysuru Yard,Wheat,Unknown,2664.00,2842.00,2727.00,2022,4,April,Summer,178.00,0.35,Normal,2364.839335,362.16
2/2/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Local,3042.00,3990.00,3291.00,2021,2,February,Summer,948.00,0.26,High,3493.108757,-202.11
11/11/2023,West Bengal,Kolkata,Kolkata Market,Cotton,Grade A,4536.00,4738.00,4630.00,2023,11,November,Rabi,202.00,0.47,High,5789.811921,-1159.81
12/6/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Soyabean,Local,4283.00,4678.00,4481.00,2024,12,December,Rabi,395.00,0.5,High,4476.642473,4.36
2/27/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Local,2148.00,2649.00,2595.00,2021,2,February,Summer,501.00,0.89,Normal,1970.373775,624.63
2/10/2026,Karnataka,Mysuru,Mysuru Yard,Cotton,Premium,6174.00,7189.00,6673.00,2026,2,February,Summer,1015.00,0.49,High,5789.811921,883.19
8/3/2022,Bihar,Patna,Patna Bazaar,Maize,Unknown,2003.00,2211.00,2039.00,2022,8,August,Kharif,208.00,0.17,Normal,1970.373775,68.63
1/6/2021,West Bengal,Kolkata,Kolkata Market,Rice,Local,2577.00,2815.00,2786.00,2021,1,January,Rabi,238.00,0.88,Normal,3493.108757,-707.11
12/1/2023,Karnataka,Mysuru,Mysuru Yard,Cotton,Faq,5916.00,6940.00,6428.00,2023,12,December,Rabi,1024.00,0.5,High,5789.811921,638.19
8/11/2021,Punjab,Ludhiana,Ludhiana Market,Soyabean,Grade A,4865.00,5184.00,5083.00,2021,8,August,Kharif,319.00,0.68,High,4476.642473,606.36
8/6/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,2161.00,2665.00,2351.00,2019,8,August,Kharif,504.00,0.38,Normal,1970.373775,380.63
8/6/2024,Punjab,Ludhiana,Ludhiana Market,Tomato,Grade A,2043.00,2943.00,2339.00,2024,8,August,Kharif,900.00,0.33,Normal,2353.777929,-14.78
1/11/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Hybrid,1424.00,1771.00,1598.00,2023,1,January,Rabi,347.00,0.5,Normal,2967.977922,-1369.98
11/8/2022,Bihar,Patna,Patna Bazaar,Maize,Grade A,1233.00,1443.00,1338.00,2022,11,November,Rabi,210.00,0.5,Normal,1970.373775,-632.37
4/8/2022,Maharashtra,Pune,APMC Pune,Tomato,Unknown,2294.00,2486.00,2388.00,2022,4,April,Summer,192.00,0.49,Normal,2353.777929,34.22
12/20/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Hybrid,822.00,1293.00,1058.00,2019,12,December,Rabi,471.00,0.5,Normal,1290.850866,-232.85
1/6/2024,Karnataka,Mysuru,Mysuru Yard,Tomato,Local,2160.00,2883.00,2522.00,2024,1,January,Rabi,723.00,0.5,Normal,2353.777929,168.22
8/12/2018,Rajasthan,Jaipur,Jaipur Mandi,Rice,Local,2927.00,3791.00,3460.00,2018,8,August,Kharif,864.00,0.62,High,3493.108757,-33.11
5/23/2019,Punjab,Ludhiana,Ludhiana Market,Rice,Standard,2947.00,3209.00,3078.00,2019,5,May,Summer,262.00,0.5,Normal,3493.108757,-415.11
8/3/2023,Karnataka,Mysuru,Mysuru Yard,Tomato,Grade A,704.00,1471.00,1259.00,2023,8,August,Kharif,767.00,0.72,Normal,2353.777929,-1094.78
6/24/2022,Karnataka,Mysuru,Mysuru Yard,Maize,Standard,1398.00,1718.00,1665.00,2022,6,June,Kharif,320.00,0.83,Normal,1970.373775,-305.37
5/9/2020,Bihar,Patna,Patna Bazaar,Wheat,Standard,1741.00,1890.00,1816.00,2020,5,May,Summer,149.00,0.5,Normal,2364.839335,-548.84
3/24/2020,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Premium,4404.00,4843.00,4743.00,2020,3,March,Summer,439.00,0.77,High,5789.811921,-1046.81
7/30/2018,West Bengal,Kolkata,Kolkata Market,Rice,Local,2202.00,2495.00,2310.00,2018,7,July,Kharif,293.00,0.37,Normal,3493.108757,-1183.11
4/9/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Standard,2300.00,2765.00,2341.00,2022,4,April,Summer,465.00,0.09,Normal,3493.108757,-1152.11
4/3/2025,Rajasthan,Jaipur,Jaipur Mandi,Potato,Premium,959.00,1571.00,1570.00,2025,4,April,Summer,612.00,1,Normal,1290.850866,279.15
12/4/2025,Maharashtra,Pune,APMC Pune,Soyabean,Hybrid,3485.00,3593.00,3499.00,2025,12,December,Rabi,108.00,0.13,High,4476.642473,-977.64
5/24/2021,Maharashtra,Pune,APMC Pune,Wheat,Premium,1723.00,2011.00,1873.00,2021,5,May,Summer,288.00,0.52,Normal,2364.839335,-491.84
7/8/2023,Karnataka,Mysuru,Mysuru Yard,Wheat,Standard,2331.00,2493.00,2463.00,2023,7,July,Kharif,162.00,0.81,Normal,2364.839335,98.16
3/3/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Premium,4338.00,5009.00,4974.00,2025,3,March,Summer,671.00,0.95,High,2967.977922,2006.02
11/3/2020,Rajasthan,Jaipur,Jaipur Mandi,Rice,Premium,3340.00,3563.00,3527.00,2020,11,November,Rabi,223.00,0.84,High,3493.108757,33.89
4/2/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Local,1317.00,1866.00,1587.00,2024,4,April,Summer,549.00,0.49,Normal,1970.373775,-383.37
3/8/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Wheat,Grade A,1963.00,2098.00,1985.00,2024,3,March,Summer,135.00,0.16,Normal,2364.839335,-379.84
11/10/2025,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Local,1812.00,2225.00,2019.00,2025,11,November,Rabi,413.00,0.5,Normal,2364.839335,-345.84
4/1/2020,Karnataka,Mysuru,Mysuru Yard,Rice,Grade A,2693.00,2963.00,2828.00,2020,4,April,Summer,270.00,0.5,Normal,3493.108757,-665.11
9/4/2020,Bihar,Patna,Patna Bazaar,Wheat,Hybrid,2480.00,2715.00,2700.00,2020,9,September,Kharif,235.00,0.94,Normal,2364.839335,335.16
9/6/2021,Karnataka,Mysuru,Mysuru Yard,Wheat,Grade A,2657.00,2836.00,2828.00,2021,9,September,Kharif,179.00,0.96,Normal,2364.839335,463.16
12/6/2021,Bihar,Patna,Patna Bazaar,Potato,Premium,1359.00,1695.00,1435.00,2021,12,December,Rabi,336.00,0.23,Normal,1290.850866,144.15
6/9/2021,Karnataka,Mysuru,Mysuru Yard,Cotton,Faq,6340.00,7209.00,7205.00,2021,6,June,Kharif,869.00,1,High,5789.811921,1415.19
4/1/2020,Bihar,Patna,Patna Bazaar,Rice,Local,3612.00,4005.00,3933.00,2020,4,April,Summer,393.00,0.82,High,3493.108757,439.89
12/12/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Local,812.00,1473.00,1143.00,2023,12,December,Rabi,661.00,0.5,Normal,2353.777929,-1210.78
10/9/2022,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Grade A,4241.00,4680.00,4654.00,2022,10,October,Rabi,439.00,0.94,High,2967.977922,1686.02
10/5/2024,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,4021.00,4123.00,4033.00,2024,10,October,Rabi,102.00,0.12,High,5789.811921,-1756.81
8/7/2021,West Bengal,Kolkata,Kolkata Market,Rice,Local,3807.00,4727.00,4433.00,2021,8,August,Kharif,920.00,0.68,High,3493.108757,939.89
3/5/2018,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Grade A,3000.00,3584.00,3560.00,2018,3,March,Summer,584.00,0.96,High,4476.642473,-916.64
5/5/2026,Rajasthan,Jaipur,Jaipur Mandi,Onion,Unknown,3512.00,3959.00,3736.00,2026,5,May,Summer,447.00,0.5,High,2967.977922,768.02
12/3/2022,Bihar,Patna,Patna Bazaar,Wheat,Premium,2011.00,2408.00,2210.00,2022,12,December,Rabi,397.00,0.5,Normal,2364.839335,-154.84
4/16/2023,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Standard,3285.00,3981.00,3824.00,2023,4,April,Summer,696.00,0.77,High,2353.777929,1470.22
6/27/2018,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Premium,5693.00,6163.00,5928.00,2018,6,June,Kharif,470.00,0.5,High,5789.811921,138.19
1/5/2023,Bihar,Patna,Patna Bazaar,Maize,Hybrid,2075.00,2423.00,2204.00,2023,1,January,Rabi,348.00,0.37,Normal,1970.373775,233.63
4/3/2022,Punjab,Ludhiana,Ludhiana Market,Potato,Standard,477.00,691.00,602.00,2022,4,April,Summer,214.00,0.58,Normal,1290.850866,-688.85
5/11/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Hybrid,4896.00,5710.00,5413.00,2023,5,May,Summer,814.00,0.64,High,5789.811921,-376.81
11/1/2023,West Bengal,Kolkata,Kolkata Market,Wheat,Standard,2413.00,2865.00,2639.00,2023,11,November,Rabi,452.00,0.5,Normal,2364.839335,274.16
8/8/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Hybrid,613.00,802.00,682.00,2020,8,August,Kharif,189.00,0.37,Normal,2353.777929,-1671.78
1/6/2022,Maharashtra,Pune,APMC Pune,Tomato,Hybrid,2517.00,2974.00,2593.00,2022,1,January,Rabi,457.00,0.17,Normal,2353.777929,239.22
7/12/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Hybrid,1861.00,2260.00,1875.00,2022,7,July,Kharif,399.00,0.04,Normal,2353.777929,-478.78
5/8/2024,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Grade A,1047.00,1999.00,1523.00,2024,5,May,Summer,952.00,0.5,Normal,2353.777929,-830.78
6/11/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Grade A,4538.00,4667.00,4603.00,2020,6,June,Kharif,129.00,0.5,High,5789.811921,-1186.81
7/2/2020,Bihar,Patna,Patna Bazaar,Tomato,Standard,1970.00,2226.00,2042.00,2020,7,July,Kharif,256.00,0.28,Normal,2353.777929,-311.78
11/24/2021,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Faq,4519.00,5084.00,4778.00,2021,11,November,Rabi,565.00,0.46,High,4476.642473,301.36
6/7/2021,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Local,692.00,1334.00,692.00,2021,6,June,Kharif,642.00,0,Normal,2353.777929,-1661.78
7/1/2019,Maharashtra,Pune,APMC Pune,Rice,Standard,4296.00,5182.00,5014.00,2019,7,July,Kharif,886.00,0.81,High,3493.108757,1520.89
1/28/2021,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,6536.00,6914.00,6725.00,2021,1,January,Rabi,378.00,0.5,High,5789.811921,935.19
12/8/2024,Maharashtra,Pune,APMC Pune,Tomato,Standard,2769.00,3310.00,3213.00,2024,12,December,Rabi,541.00,0.82,High,2353.777929,859.22
6/6/2018,Punjab,Ludhiana,Ludhiana Market,Maize,Premium,2127.00,2515.00,2433.00,2018,6,June,Kharif,388.00,0.79,Normal,1970.373775,462.63
5/23/2024,Bihar,Patna,Patna Bazaar,Rice,Grade A,4081.00,4376.00,4167.00,2024,5,May,Summer,295.00,0.29,High,3493.108757,673.89
3/31/2019,West Bengal,Kolkata,Kolkata Market,Tomato,Grade A,1352.00,2186.00,1682.00,2019,3,March,Summer,834.00,0.4,Normal,2353.777929,-671.78
12/26/2019,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Local,3378.00,4265.00,3970.00,2019,12,December,Rabi,887.00,0.67,High,3493.108757,476.89
11/7/2018,Rajasthan,Jaipur,Jaipur Mandi,Potato,Unknown,1178.00,1776.00,1692.00,2018,11,November,Rabi,598.00,0.86,Normal,1290.850866,401.15
2/6/2019,Maharashtra,Pune,APMC Pune,Potato,Local,1532.00,2056.00,1898.00,2019,2,February,Summer,524.00,0.7,Normal,1290.850866,607.15
1/9/2024,Rajasthan,Jaipur,Jaipur Mandi,Soyabean,Faq,3219.00,3387.00,3303.00,2024,1,January,Rabi,168.00,0.5,High,4476.642473,-1173.64
12/4/2021,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Standard,1744.00,2040.00,1892.00,2021,12,December,Rabi,296.00,0.5,Normal,2364.839335,-472.84
8/12/2023,Karnataka,Mysuru,Mysuru Yard,Rice,Grade A,3986.00,4608.00,4385.00,2023,8,August,Kharif,622.00,0.64,High,3493.108757,891.89
5/10/2020,Karnataka,Mysuru,Mysuru Yard,Wheat,Standard,1748.00,2243.00,2018.00,2020,5,May,Summer,495.00,0.55,Normal,2364.839335,-346.84
1/4/2021,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Grade A,1520.00,1725.00,1623.00,2021,1,January,Rabi,205.00,0.5,Normal,1290.850866,332.15
6/11/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Unknown,2377.00,2932.00,2655.00,2021,6,June,Kharif,555.00,0.5,Normal,2364.839335,290.16
2/6/2024,Maharashtra,Pune,APMC Pune,Cotton,Premium,6997.00,7638.00,7515.00,2024,2,February,Summer,641.00,0.81,High,5789.811921,1725.19
11/12/2020,Rajasthan,Jaipur,Jaipur Mandi,Maize,Hybrid,1645.00,1842.00,1784.00,2020,11,November,Rabi,197.00,0.71,Normal,1970.373775,-186.37
2/10/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Hybrid,4140.00,5084.00,4731.00,2024,2,February,Summer,944.00,0.63,High,3493.108757,1237.89
5/3/2019,West Bengal,Kolkata,Kolkata Market,Rice,Faq,3393.00,3872.00,3573.00,2019,5,May,Summer,479.00,0.38,High,3493.108757,79.89
8/11/2018,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Hybrid,5864.00,6368.00,6239.00,2018,8,August,Kharif,504.00,0.74,High,5789.811921,449.19
5/12/2022,West Bengal,Kolkata,Kolkata Market,Tomato,Unknown,2627.00,3306.00,2635.00,2022,5,May,Summer,679.00,0.01,Normal,2353.777929,281.22
12/1/2021,Karnataka,Mysuru,Mysuru Yard,Maize,Grade A,2210.00,2601.00,2273.00,2021,12,December,Rabi,391.00,0.16,Normal,1970.373775,302.63
4/9/2022,West Bengal,Kolkata,Kolkata Market,Cotton,Grade A,4748.00,5312.00,5030.00,2022,4,April,Summer,564.00,0.5,High,5789.811921,-759.81
4/12/2020,Punjab,Ludhiana,Ludhiana Market,Maize,Unknown,1665.00,2130.00,1833.00,2020,4,April,Summer,465.00,0.36,Normal,1970.373775,-137.37
6/9/2020,West Bengal,Kolkata,Kolkata Market,Wheat,Hybrid,2579.00,3051.00,2662.00,2020,6,June,Kharif,472.00,0.18,Normal,2364.839335,297.16
7/10/2022,Bihar,Patna,Patna Bazaar,Potato,Premium,1708.00,2294.00,2161.00,2022,7,July,Kharif,586.00,0.77,Normal,1290.850866,870.15
11/18/2018,Maharashtra,Pune,APMC Pune,Maize,Premium,2045.00,2254.00,2089.00,2018,11,November,Rabi,209.00,0.21,Normal,1970.373775,118.63
8/2/2022,Punjab,Ludhiana,Ludhiana Market,Cotton,Standard,4493.00,5265.00,4875.00,2022,8,August,Kharif,772.00,0.49,High,5789.811921,-914.81
8/6/2025,Punjab,Ludhiana,Ludhiana Market,Onion,Standard,2775.00,4008.00,3920.00,2025,8,August,Kharif,1233.00,0.93,High,2967.977922,952.02
10/24/2022,West Bengal,Kolkata,Kolkata Market,Soyabean,Premium,3004.00,3600.00,3302.00,2022,10,October,Rabi,596.00,0.5,High,4476.642473,-1174.64
12/5/2023,Rajasthan,Jaipur,Jaipur Mandi,Rice,Faq,2749.00,3496.00,3426.00,2023,12,December,Rabi,747.00,0.91,High,3493.108757,-67.11
6/4/2020,West Bengal,Kolkata,Kolkata Market,Soyabean,Standard,4603.00,5298.00,5216.00,2020,6,June,Kharif,695.00,0.88,High,4476.642473,739.36
8/8/2024,Maharashtra,Pune,APMC Pune,Tomato,Standard,1023.00,1505.00,1045.00,2024,8,August,Kharif,482.00,0.05,Normal,2353.777929,-1308.78
1/1/2018,Rajasthan,Jaipur,Jaipur Mandi,Wheat,Grade A,2723.00,3081.00,2868.00,2018,1,January,Rabi,358.00,0.41,Normal,2364.839335,503.16
7/10/2025,Bihar,Patna,Patna Bazaar,Maize,Grade A,2297.00,2719.00,2309.00,2025,7,July,Kharif,422.00,0.03,Normal,1970.373775,338.63
3/8/2020,Karnataka,Mysuru,Mysuru Yard,Cotton,Local,4452.00,5001.00,4558.00,2020,3,March,Summer,549.00,0.19,High,5789.811921,-1231.81
1/26/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Local,5870.00,6670.00,6345.00,2020,1,January,Rabi,800.00,0.59,High,5789.811921,555.19
12/30/2021,Rajasthan,Jaipur,Jaipur Mandi,Cotton,Grade A,4109.00,4407.00,4258.00,2021,12,December,Rabi,298.00,0.5,High,5789.811921,-1531.81
2/8/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Premium,1572.00,2074.00,1823.00,2024,2,February,Summer,502.00,0.5,Normal,1970.373775,-147.37
1/10/2025,Punjab,Ludhiana,Ludhiana Market,Potato,Hybrid,1066.00,1554.00,1212.00,2025,1,January,Rabi,488.00,0.3,Normal,1290.850866,-78.85
4/29/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Standard,1735.00,2201.00,1968.00,2024,4,April,Summer,466.00,0.5,Normal,1970.373775,-2.37
3/8/2021,Karnataka,Mysuru,Mysuru Yard,Rice,Hybrid,3864.00,4516.00,4190.00,2021,3,March,Summer,652.00,0.5,High,3493.108757,696.89
9/27/2024,Karnataka,Mysuru,Mysuru Yard,Onion,Unknown,2760.00,3222.00,2829.00,2024,9,September,Kharif,462.00,0.15,Normal,2967.977922,-138.98
7/2/2025,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Grade A,3479.00,4405.00,3635.00,2025,7,July,Kharif,926.00,0.17,High,2353.777929,1281.22
6/7/2024,West Bengal,Kolkata,Kolkata Market,Rice,Faq,2095.00,2685.00,2466.00,2024,6,June,Kharif,590.00,0.63,Normal,3493.108757,-1027.11
4/11/2024,Tamil Nadu,Coimbatore,Coimbatore Mandi,Soyabean,Hybrid,4782.00,5731.00,5257.00,2024,4,April,Summer,949.00,0.5,High,4476.642473,780.36
8/7/2019,Uttar Pradesh,Lucknow,Lucknow Mandi,Tomato,Standard,1446.00,1646.00,1546.00,2019,8,August,Kharif,200.00,0.5,Normal,2353.777929,-807.78
2/9/2021,Karnataka,Mysuru,Mysuru Yard,Cotton,Grade A,4466.00,4900.00,4683.00,2021,2,February,Summer,434.00,0.5,High,5789.811921,-1106.81
10/18/2020,Tamil Nadu,Coimbatore,Coimbatore Mandi,Tomato,Grade A,735.00,1650.00,761.00,2020,10,October,Rabi,915.00,0.03,Normal,2353.777929,-1592.78
3/11/2023,Karnataka,Mysuru,Mysuru Yard,Onion,Premium,828.00,1383.00,1327.00,2023,3,March,Summer,555.00,0.9,Normal,2967.977922,-1640.98
5/8/2018,Maharashtra,Pune,APMC Pune,Soyabean,Grade A,3103.00,3349.00,3313.00,2018,5,May,Summer,246.00,0.85,High,4476.642473,-1163.64
5/5/2026,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,Grade A,1740.00,1896.00,1808.00,2026,5,May,Summer,156.00,0.44,Normal,2364.839335,-556.84
2/11/2020,Rajasthan,Jaipur,Jaipur Mandi,Potato,Unknown,1676.00,1854.00,1819.00,2020,2,February,Summer,178.00,0.8,Normal,1290.850866,528.15
3/3/2024,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Hybrid,1246.00,1517.00,1419.00,2024,3,March,Summer,271.00,0.64,Normal,1970.373775,-551.37
7/21/2023,Punjab,Ludhiana,Ludhiana Market,Tomato,Hybrid,3036.00,3328.00,3292.00,2023,7,July,Kharif,292.00,0.88,High,2353.777929,938.22
1/6/2021,Punjab,Ludhiana,Ludhiana Market,Cotton,Grade A,4110.00,4632.00,4371.00,2021,1,January,Rabi,522.00,0.5,High,5789.811921,-1418.81
4/6/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Potato,Unknown,494.00,891.00,566.00,2023,4,April,Summer,397.00,0.18,Normal,1290.850866,-724.85
4/6/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Onion,Local,2036.00,2226.00,2130.00,2023,4,April,Summer,190.00,0.49,Normal,2967.977922,-837.98
8/6/2025,Bihar,Patna,Patna Bazaar,Rice,Local,3433.00,4149.00,3540.00,2025,8,August,Kharif,716.00,0.15,High,3493.108757,46.89
12/6/2018,West Bengal,Kolkata,Kolkata Market,Wheat,Unknown,1692.00,2041.00,2024.00,2018,12,December,Rabi,349.00,0.95,Normal,2364.839335,-340.84
5/9/2026,Bihar,Patna,Patna Bazaar,Cotton,Standard,6986.00,7520.00,7483.00,2026,5,May,Summer,534.00,0.93,High,5789.811921,1693.19
9/7/2022,Punjab,Ludhiana,Ludhiana Market,Tomato,Unknown,2097.00,2562.00,2330.00,2022,9,September,Kharif,465.00,0.5,Normal,2353.777929,-23.78
7/10/2025,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Local,1375.00,1785.00,1580.00,2025,7,July,Kharif,410.00,0.5,Normal,1970.373775,-390.37
2/6/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Rice,Grade A,4106.00,4889.00,4498.00,2018,2,February,Summer,783.00,0.5,High,3493.108757,1004.89
4/12/2024,Rajasthan,Jaipur,Jaipur Mandi,Potato,Grade A,667.00,1136.00,773.00,2024,4,April,Summer,469.00,0.23,Normal,1290.850866,-517.85
6/10/2023,Punjab,Ludhiana,Ludhiana Market,Cotton,Hybrid,4714.00,4957.00,4762.00,2023,6,June,Kharif,243.00,0.2,High,5789.811921,-1027.81
3/2/2023,West Bengal,Kolkata,Kolkata Market,Onion,Grade A,3513.00,4415.00,4358.00,2023,3,March,Summer,902.00,0.94,High,2967.977922,1390.02
8/27/2019,Bihar,Patna,Patna Bazaar,Rice,Unknown,4270.00,5117.00,4509.00,2019,8,August,Kharif,847.00,0.28,High,3493.108757,1015.89
2/7/2023,Maharashtra,Pune,APMC Pune,Wheat,Premium,2501.00,3059.00,2890.00,2023,2,February,Summer,558.00,0.7,Normal,2364.839335,525.16
10/2/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Onion,Premium,3470.00,4611.00,4041.00,2023,10,October,Rabi,1141.00,0.5,High,2967.977922,1073.02
2/3/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Cotton,Local,4084.00,4561.00,4323.00,2021,2,February,Summer,477.00,0.5,High,5789.811921,-1466.81
4/19/2019,Maharashtra,Pune,APMC Pune,Cotton,Grade A,6361.00,7039.00,6584.00,2019,4,April,Summer,678.00,0.33,High,5789.811921,794.19
9/12/2023,Bihar,Patna,Patna Bazaar,Cotton,Hybrid,4923.00,5213.00,5048.00,2023,9,September,Kharif,290.00,0.43,High,5789.811921,-741.81
3/2/2023,Bihar,Patna,Patna Bazaar,Cotton,Premium,4431.00,5415.00,4923.00,2023,3,March,Summer,984.00,0.5,High,5789.811921,-866.81
10/1/2022,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Faq,2278.00,2391.00,2324.00,2022,10,October,Rabi,113.00,0.41,Normal,2353.777929,-29.78
7/8/2022,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Standard,2116.00,2508.00,2443.00,2022,7,July,Kharif,392.00,0.83,Normal,2353.777929,89.22
2/11/2023,Bihar,Patna,Patna Bazaar,Onion,Grade A,3082.00,3566.00,3478.00,2023,2,February,Summer,484.00,0.82,High,2967.977922,510.02
3/9/2024,West Bengal,Kolkata,Kolkata Market,Cotton,Standard,6638.00,7160.00,6899.00,2024,3,March,Summer,522.00,0.5,High,5789.811921,1109.19
11/9/2020,Bihar,Patna,Patna Bazaar,Cotton,Unknown,5701.00,5925.00,5813.00,2020,11,November,Rabi,224.00,0.5,High,5789.811921,23.19
2/12/2018,Tamil Nadu,Coimbatore,Coimbatore Mandi,Maize,Grade A,1529.00,1716.00,1556.00,2018,2,February,Summer,187.00,0.14,Normal,1970.373775,-414.37
6/30/2023,Uttar Pradesh,Lucknow,Lucknow Mandi,Maize,Faq,1907.00,2073.00,1920.00,2023,6,June,Kharif,166.00,0.08,Normal,1970.373775,-50.37
3/5/2022,Rajasthan,Jaipur,Jaipur Mandi,Tomato,Grade A,579.00,740.00,661.00,2022,3,March,Summer,161.00,0.51,Normal,2353.777929,-1692.78
7/6/2020,Uttar Pradesh,Lucknow,Lucknow Mandi,Onion,Unknown,1646.00,2719.00,2183.00,2020,7,July,Kharif,1073.00,0.5,Normal,2967.977922,-784.98
7/3/2025,West Bengal,Kolkata,Kolkata Market,Rice,Unknown,2107.00,2549.00,2328.00,2025,7,July,Kharif,442.00,0.5,Normal,3493.108757,-1165.11
7/9/2023,Tamil Nadu,Coimbatore,Coimbatore Mandi,Cotton,Premium,5873.00,6924.00,6895.00,2023,7,July,Kharif,1051.00,0.97,High,5789.811921,1105.19
1/7/2025,Karnataka,Mysuru,Mysuru Yard,Tomato,Hybrid,3187.00,3499.00,3485.00,2025,1,January,Rabi,312.00,0.96,High,2353.777929,1131.22
7/11/2022,Punjab,Ludhiana,Ludhiana Market,Soyabean,Local,4288.00,4679.00,4541.00,2022,7,July,Kharif,391.00,0.65,High,4476.642473,64.36
10/1/2024,Bihar,Patna,Patna Bazaar,Maize,Grade A,1871.00,2036.00,1954.00,2024,10,October,Rabi,165.00,0.5,Normal,1970.373775,-16.37
10/11/2021,Uttar Pradesh,Lucknow,Lucknow Mandi,Rice,Standard,3345.00,3806.00,3679.00,2021,10,October,Rabi,461.00,0.72,High,3493.108757,185.89
5/9/2019,Karnataka,Mysuru,Mysuru Yard,Soyabean,Premium,3372.00,3875.00,3809.00,2019,5,May,Summer,503.00,0.87,High,4476.642473,-667.64
7/6/2021,Bihar,Patna,Patna Bazaar,Potato,Hybrid,1110.00,1710.00,1410.00,2021,7,July,Kharif,600.00,0.5,Normal,1290.850866,119.15
8/6/2021,West Bengal,Kolkata,Kolkata Market,Soyabean,Local,4587.00,5513.00,5050.00,2021,8,August,Kharif,926.00,0.5,High,4476.642473,573.36
6/8/2024,Maharashtra,Pune,APMC Pune,Cotton,Premium,5970.00,6870.00,6420.00,2024,6,June,Kharif,900.00,0.5,High,5789.811921,630.19
7/3/2025,Karnataka,Mysuru,Mysuru Yard,Potato,Standard,501.00,889.00,695.00,2025,7,July,Kharif,388.00,0.5,Normal,1290.850866,-595.85
1/25/2018,West Bengal,Kolkata,Kolkata Market,Maize,Unknown,2001.00,2286.00,2027.00,2018,1,January,Rabi,285.00,0.09,Normal,1970.373775,56.63
2/23/2018,West Bengal,Kolkata,Kolkata Market,Wheat,Local,2704.00,2888.00,2772.00,2018,2,February,Summer,184.00,0.37,Normal,2364.839335,407.16
1/4/2022,Rajasthan,Jaipur,Jaipur Mandi,Rice,Grade A,2557.00,2684.00,2564.00,2022,1,January,Rabi,127.00,0.06,Normal,3493.108757,-929.11
9/11/2022,Tamil Nadu,Coimbatore,Coimbatore Mandi,Potato,Faq,512.00,659.00,588.00,2022,9,September,Kharif,147.00,0.52,Normal,1290.850866,-702.85
1/3/2024,Rajasthan,Jaipur,Jaipur Mandi,Rice,Grade A,4438.00,4650.00,4450.00,2024,1,January,Rabi,212.00,0.06,High,3493.108757,956.89
